5.01,5.01,5.01,5.01,6.01,8.221397310898983,4.653154296000192,5.263019984978719,9.312284287777976,3.1806356965822467
5.01,5.01,5.01,5.01,5.01,7.059503293099441,7.842781295449389,9.353745342423553,7.675293299291965,1.3046178145002973
5.01,6.01,7.01,6.01,5.01,9.362308710345406,0.9627390193890983,2.6233845100975284,5.378607105518767,5.552117743048352
4.01,4.01,4.01,4.01,4.01,7.938888185422954,4.1169825425797075,8.907552470690293,2.7962198675179994,2.6954949154260466
5.0,5.0,5.0,5.0,6.0,0.12942400626274608,2.5176326315944895,6.0773378626954795,2.257889619871892,8.485748106530869
6.01,6.01,6.01,5.01,5.01,3.249389783270016,8.436276611388166,9.43262498308101,6.900378919278728,5.109642073268457
6.01,6.01,7.01,7.01,7.01,5.783979584449859,7.861180395385555,9.97379875796258,8.462439691060005,1.5657977870884365
5.01,5.01,5.01,5.01,5.01,6.624057926323962,7.2024528952542415,9.536211272954462,5.566274659034303,3.8522933949084583
4.01,6.01,6.01,5.01,7.01,9.436591139786438,0.21872971419737985,8.020428910171155,8.67506533196961,9.100000956759416
4.01,4.01,4.01,4.01,4.01,9.587948622003625,5.54571306537604,9.075322167296921,1.5850402032679745,0.30895855361946056
4.01,4.01,4.01,4.01,5.01,4.201856358802768,3.9627694572818295,5.68425536306984,5.466373779743503,3.481949543107352
5.0,5.0,5.0,5.0,5.0,5.8125966663304975,8.420519152231797,3.542807337935291,0.2674320163323807,4.390416185698567
5.01,4.01,6.01,4.01,5.01,5.840161370221822,3.794293650703602,9.014027024366488,9.315583033327435,4.725903630170054
4.01,4.01,4.01,4.01,4.01,9.175228128696194,4.790221811393139,5.125425015729967,2.1961925523958428,9.86856624191966
4.01,4.01,4.01,4.01,4.01,4.951826619843327,4.251593236067395,9.631323124397142,2.810456587496547,6.233351274140678
5.0,5.0,5.0,5.0,5.0,1.4548416383249518,7.525911362834656,8.197994999556295,0.27524467885053583,6.335756307234071
5.01,6.01,5.01,5.01,5.01,5.805701154860339,6.0736268139704395,3.7649438301570983,3.3594433856679062,3.1165211383228675
4.01,5.01,4.01,5.01,6.01,8.554458030214901,0.9985538497237667,6.578864414180053,7.558022031802278,8.391861396584208
4.01,4.01,4.01,4.01,4.01,9.734019701585481,8.913488656008976,1.835068432666711,5.716783460921803,6.711183100585211
