5.01,5.01,5.01,4.01,5.01,9.267381561964608,-3.5789418262015267,6.785914726579751,9.995102128568861,6.561305802782337
0.0,1.0,1.0,1.0,2.0,8.619245872429834,-2.556709275928023,-0.6776274858540967,1.1474661519670875,-3.7943931030173275
3.01,4.0,4.0,3.01,5.01,-4.014381227897644,6.905775941655289,9.561502251769639,9.745350152182677,9.670689583704423
5.0,6.0,5.0,5.0,5.0,3.1392374861789776,8.562649770264512,8.488009352410897,3.006204207645059,1.5256925684772078
2.0,2.0,1.0,3.0,0.0,-0.024077713479550233,-2.1916504821526965,-3.5892785953781092,8.99459308415883,3.552639583431038
3.0,3.01,3.0,4.01,3.0,-1.9689547454392322,-4.865260586347261,8.841856295997706,-0.8358021633193946,8.148570293596388
5.0,5.0,5.0,5.0,5.0,0.9345609571575588,9.11982879469281,8.994929530436252,3.120687507464499,9.929685023021513
6.01,6.01,5.01,5.01,6.01,4.5873058664700395,8.83493227142909,-1.7049108707770761,6.215846311587994,0.07048016722377959
5.01,5.01,5.01,5.01,5.01,6.546842962006512,6.556879567650006,6.768043873624492,1.3257776368039016,4.156692826004573
4.0,4.0,4.0,3.0,3.0,5.791174529501536,1.3114909247798536,6.397886151161183,-3.928429168760891,1.674226281059906
3.0,3.0,3.0,4.0,3.0,0.5394843045288384,9.30216041050514,-2.551545933029788,4.736683264871905,8.623474435470659
2.0,1.0,1.0,1.0,1.0,-3.2376878640771305,2.1657629683288526,-4.00992784168777,-0.8151341120263771,1.569051275475653
2.0,1.0,1.0,2.0,1.0,1.678733745322087,0.21805327975987243,-1.4312839102236308,2.8162800582580276,-4.783274795365055
3.0,4.0,4.0,5.0,3.0,-0.7110353311959168,9.550858266220196,7.743191457569868,5.949792808915497,-4.233768180180441
1.0,1.0,1.0,1.0,1.0,-0.07055272247841149,-0.1804403073393388,-3.2106359212359488,-3.0356383070281434,8.720925811104866
4.01,5.0,4.0,3.0,3.0,-0.012538681385430905,-1.87917512460308,7.996302592892777,1.7802786043330032,4.4588869576181285
6.01,6.01,4.02,4.01,4.01,1.5848636156868112,1.2684277249345453,8.544955580451548,5.3212882116957765,6.727197982129006
4.01,5.01,5.01,5.01,6.01,9.673249415730126,-1.2156757282986979,4.636845859368414,5.521972496759414,3.1095867994150908
2.0,3.0,3.0,3.0,3.0,-2.815751581315466,8.186852953401138,6.032945969022176,-2.702194105350846,0.9929140375323957
4.0,4.0,5.0,3.0,4.0,-4.832521502743131,2.0714972794563122,7.602930274353664,2.0506615425715973,-0.8382478230296861
